ID_code,target,var_0,var_1,var_2,var_3,var_4,var_5,var_6,var_7,var_8,var_9,var_10,var_11,var_12,var_13,var_14,var_15,var_16,var_17,var_18,var_19,var_20,var_21,var_22,var_23,var_24,var_25,var_26,var_27,var_28,var_29,var_30,var_31,var_32,var_33,var_34,var_35,var_36,var_37,var_38,var_39,var_40,var_41,var_42,var_43,var_44,var_45,var_46,var_47,var_48,var_49,var_50,var_51,var_52,var_53,var_54,var_55,var_56,var_57,var_58,var_59,var_60,var_61,var_62,var_63,var_64,var_65,var_66,var_67,var_68,var_69,var_70,var_71,var_72,var_73,var_74,var_75,var_76,var_77,var_78,var_79,var_80,var_81,var_82,var_83,var_84,var_85,var_86,var_87,var_88,var_89,var_90,var_91,var_92,var_93,var_94,var_95,var_96,var_97,var_98,var_99,var_100,var_101,var_102,var_103,var_104,var_105,var_106,var_107,var_108,var_109,var_110,var_111,var_112,var_113,var_114,var_115,var_116,var_117,var_118,var_119,var_120,var_121,var_122,var_123,var_124,var_125,var_126,var_127,var_128,var_129,var_130,var_131,var_132,var_133,var_134,var_135,var_136,var_137,var_138,var_139,var_140,var_141,var_142,var_143,var_144,var_145,var_146,var_147,var_148,var_149,var_150,var_151,var_152,var_153,var_154,var_155,var_156,var_157,var_158,var_159,var_160,var_161,var_162,var_163,var_164,var_165,var_166,var_167,var_168,var_169,var_170,var_171,var_172,var_173,var_174,var_175,var_176,var_177,var_178,var_179,var_180,var_181,var_182,var_183,var_184,var_185,var_186,var_187,var_188,var_189,var_190,var_191,var_192,var_193,var_194,var_195,var_196,var_197,var_198,var_199
train_191016,0,10.1674,-4.7486,10.2088,8.2425,12.2817,5.2568,5.9317,12.306,0.5284,7.0072,-9.1255,1.9509,13.7715,16.1587,5.2731,15.129,11.8571,-7.4766,6.257,8.6046,16.4003,8.4889,5.7715,3.0415,13.3448,13.4149,-7.7079,-2.2807,5.9993,4.5006,-7.2948,9.7778,0.1631,18.7417,12.0844,3.7917,2.453,5.6796,14.4585,4.8825,-12.8942,17.4316,10.6407,11.6817,15.3158,-13.8254,10.4754,-23.5134,31.827,34.2819,11.6679,3.4251,-13.5443,6.9391,2.6719,8.8668,11.9245,5.87,-0.4246,9.8926,12.3096,-23.2984,0.2692,-4.1248,4.6774,1.6654,5.9506,14.2681,5.0231,-8.2339,36.7607,0.8189,-6.0471,17.2302,8.6437,19.3284,19.8701,18.0795,2.9451,14.3096,7.142,12.7069,3.4308,8.701,-6.6759,23.6164,12.3347,6.3116,9.5789,5.6245,-30.3433,7.1176,11.9958,11.3705,13.0957,0.8718,4.4801,27.2012,1.9954,2.0862,-1.1344,8.4305,15.3019,1.6697,12.1256,5.0865,10.7808,17.3398,14.1347,20.4299,7.2041,7.7044,3.8843,6.0896,3.317,1.3353,3.1173,15.9312,-19.2813,2.4723,31.8714,9.6077,6.5175,11.6377,4.1567,11.9555,11.5361,-2.9038,1.5975,10.5187,13.8048,0.3705,7.6243,6.7061,-11.1127,2.527,24.8164,26.5593,-0.9866,4.5982,2.2773,4.0048,10.6006,13.0737,9.8339,4.4965,7.6878,-11.1424,3.6633,5.3689,15.2723,6.4072,10.3858,16.3057,3.5255,-11.9304,12.7385,-12.8338,21.1941,7.5841,31.057,5.6431,3.0114,14.5808,-9.5094,19.4939,2.5015,6.1754,8.4374,6.1069,2.8558,5.5205,27.8463,3.9791,22.8946,12.1063,-6.127,10.4447,-0.5857,-1.7629,1.8977,11.4451,4.2958,5.2765,7.6811,-16.4928,1.1905,-35.3214,14.381,1.0928,5.1343,2.6244,1.6362,2.6425,23.4997,2.4371,10.2567,9.5429,20.5621,-5.184
train_29339,0,13.9262,-4.6125,8.263,8.5391,11.7537,-7.0264,4.7345,21.8046,1.1577,9.2485,-12.8655,-1.9107,14.156,4.1897,3.3142,13.9261,8.3315,3.5379,17.8814,28.3861,5.0772,15.6477,0.4314,2.4092,12.0793,13.3222,8.5165,-2.3248,4.1836,5.9884,0.469,11.5582,-4.8158,16.9777,10.8556,10.8911,2.1101,2.6092,8.5158,3.7517,-2.4222,7.5539,10.5605,11.571,16.5081,-2.3991,11.8633,-11.1362,21.3976,5.0825,13.2836,13.7628,5.0394,6.6789,-4.302,16.9124,20.895,5.4715,9.417,9.7208,13.904,-8.2107,-0.0229,-2.8666,6.1804,3.6511,5.8816,1.7409,5.019,-5.4918,14.1299,0.5067,3.5088,21.6869,28.9272,16.6327,3.2286,19.0589,5.8335,16.5278,6.3549,18.8128,-18.7242,-2.4482,0.5399,23.9078,10.0299,6.9614,8.7272,-2.2673,-9.4382,6.9403,15.3325,10.2562,9.553,0.1099,15.4496,10.6593,1.461,1.6288,-5.7595,6.1507,18.866,1.1962,13.4125,5.3781,7.7715,16.9795,13.9095,14.8315,14.0272,6.6201,2.0698,13.7746,2.3636,5.5626,1.6578,25.1718,-19.0007,6.6265,9.6682,8.3398,2.0687,3.3253,2.3751,12.5004,14.275,0.2597,-4.7961,7.0829,11.4097,-0.1481,8.4753,7.2819,-10.6215,-2.8705,35.0985,16.911,-1.2957,15.663,-7.5271,4.2137,6.4126,12.0689,7.6237,2.2001,10.959,-8.2058,4.1689,1.097,21.2176,12.1016,9.2166,15.0851,8.3156,-2.5024,13.0339,-15.0313,25.1888,12.1335,37.6263,5.9626,3.1883,14.0415,-3.911,21.5548,3.5279,-3.0477,5.5365,4.7985,1.7456,-7.7045,28.4601,2.1596,29.2918,11.3997,0.0388,12.8482,6.4778,4.1642,0.1719,9.487,-7.0727,2.3243,15.1783,-8.3304,4.8912,5.6947,8.1991,0.6136,-5.795,9.8644,1.4199,8.2583,13.6324,-0.2808,-6.7783,9.5213,17.1204,5.4928
train_127305,0,11.5724,-7.4175,5.3122,11.7481,13.0815,-0.1853,6.3886,21.3233,-3.6635,8.0784,4.2239,5.915,14.2306,9.335,8.7035,14.8133,9.8106,0.442,4.7212,0.0547,15.5041,4.2444,-0.013,2.4957,10.3194,13.7272,-9.489,-1.0047,4.6573,3.8231,-0.1933,10.4571,-2.8179,9.6182,10.7982,0.0253,4.2113,10.7111,4.6641,4.7719,-8.9282,2.3368,10.5762,12.1268,-3.9043,-38.836,9.5286,-18.5976,22.1493,17.3729,13.3089,8.4028,-5.7155,6.3435,5.7284,9.7306,15.0633,6.1046,-1.6145,8.4676,2.7283,-20.3449,4.1766,0.8169,9.0472,-5.6669,4.6369,12.8809,5.0161,-3.0164,32.71,0.7156,0.8476,15.4431,15.0445,24.7874,-6.053,22.689,8.0614,12.9224,13.0887,16.7865,-9.876,3.5548,-16.0607,19.8774,23.9307,12.5624,9.971,8.2947,-4.8217,7.1337,14.8233,10.983,11.9937,-0.1919,20.5751,27.1076,1.5713,-1.3248,-17.0781,6.6863,27.6386,1.6524,13.114,5.0381,8.7637,22.265,14.3814,17.6848,4.8621,6.269,2.5985,7.3092,1.7543,1.0812,1.8434,31.587,-2.9433,-0.7891,28.3814,13.2271,4.9907,1.9302,4.3883,13.0261,13.6254,1.2269,-0.3672,13.0433,13.2012,1.1418,7.4768,6.9063,-3.1736,-4.3004,14.0112,17.6728,-1.086,-9.9359,1.6841,-3.3164,13.8773,18.1831,7.5987,0.3015,13.2556,-10.0621,3.7642,5.5386,13.3127,5.1549,9.1569,19.314,5.6379,3.6181,14.7675,1.1803,33.465,14.1763,40.0538,5.4262,5.1063,18.0896,0.5458,16.3665,2.4782,-4.794,1.3835,5.27,2.1384,2.7716,21.4243,3.8071,17.146,13.8128,-14.8773,17.8664,-9.8196,-0.8896,-10.2587,10.0457,4.8631,15.8629,0.1625,-1.2112,12.843,-9.3472,24.079,0.8107,7.7908,11.816,0.4981,-1.0852,17.0412,-1.0786,-2.8519,9.6135,16.262,-3.2466
train_88403,0,12.5883,-1.6496,13.3114,5.6212,9.6678,-16.1046,5.2877,20.4752,4.3858,5.4551,4.3526,-1.5202,13.8906,4.0157,5.4739,14.3371,8.329,-1.786,10.8603,14.3551,18.6335,13.3877,-2.8222,2.1764,5.8635,13.4149,1.3178,-3.0651,6.4358,11.6551,-11.7071,12.0627,3.0377,24.1945,11.3177,-0.1669,-0.9088,4.7808,9.1094,-5.7574,-3.7366,12.9255,10.3569,11.6387,13.5885,-10.7579,13.6434,-29.6155,28.4505,12.8818,13.063,-1.9639,-1.7253,5.6839,11.9304,11.6504,14.6639,7.729,8.2486,7.1787,15.9472,3.96,5.9708,-3.878,6.7643,-7.4837,4.5999,13.9847,5.0169,-3.0677,43.5683,0.8321,5.6934,19.961,24.235,11.3014,9.8763,14.7237,8.0581,14.1801,5.5606,14.6222,-5.1961,-5.6478,4.022,19.663,-11.4413,8.6792,6.1875,2.0452,-2.7615,6.961,13.3314,10.0388,12.1404,-0.5505,-0.5551,5.6479,2.4065,0.7035,4.5754,10.7463,12.9037,1.3148,11.7699,3.6878,8.892,29.404,14.1082,10.1605,2.4914,7.3562,4.8037,12.878,3.7287,-0.118,2.5751,17.3721,-9.9474,-1.4622,38.4849,12.5097,0.4974,3.7692,-0.4339,12.6745,12.706,6.0084,-6.4897,14.0724,10.8549,0.7165,7.8808,6.2795,0.8823,2.9604,23.5871,22.8706,4.279,10.0333,0.6626,9.9276,6.4037,11.2626,6.6098,0.2291,11.4732,-2.4895,4.3077,11.2662,13.9782,10.9613,6.4172,17.5574,8.166,3.6083,14.3336,-4.5424,22.7071,6.3256,20.8786,5.4728,4.1059,6.6648,-8.7095,21.259,3.0019,-1.4645,2.387,5.3722,4.894,-8.419,16.1008,-9.8786,22.9708,11.9604,-4.7508,9.7152,-8.7133,1.3878,-5.4336,10.938,11.0233,7.3222,0.7285,2.5106,5.0819,-10.6641,21.8628,1.8107,3.6488,9.0278,0.3728,1.0827,19.6758,0.4435,9.7893,8.0,16.6225,-0.0005
train_135638,0,16.9524,-4.3371,9.8037,8.6493,10.0619,-21.0563,5.8091,15.7547,0.3905,8.9678,2.7123,0.4976,14.073,9.7067,6.8126,14.3289,8.4019,-12.9247,19.8741,-3.5185,7.443,7.6391,6.4699,2.7541,12.9439,13.2681,-9.7679,-2.5852,5.8713,-1.2801,-4.2352,11.4138,-2.2043,13.3651,11.1714,9.3924,5.6455,8.3374,8.3142,-2.2691,-13.1206,21.0536,10.7735,11.6829,19.2621,-1.24,14.1326,-11.1475,5.2684,19.4495,12.9024,17.0305,-3.232,5.8269,-12.2419,14.921,20.7749,5.4426,1.7455,10.144,5.2248,-5.2465,-1.8957,-2.1913,4.3629,-5.1158,6.3552,27.6746,5.0097,-7.7944,19.9842,1.0105,3.0283,15.3311,3.3733,13.5792,14.031,23.7635,5.5892,15.4208,4.0028,14.1548,-11.2796,-5.8072,1.7768,22.3669,14.3654,9.1389,5.7548,5.3965,-12.2023,7.111,9.9356,10.2997,7.6211,-0.3051,25.8756,28.2474,1.2635,-0.6683,-15.8286,9.1657,33.9339,1.2771,11.788,3.511,8.0345,20.0444,14.3506,18.6535,11.9002,7.8434,1.305,12.1844,3.7369,5.8036,0.2489,11.9555,-16.7601,2.3226,41.2128,12.1987,-1.4822,1.9836,8.4653,12.3622,14.1728,5.7086,1.5512,11.7664,12.4683,0.0095,7.4718,6.4062,-3.6168,-8.4242,18.0036,1.4531,6.7326,7.4874,4.2921,4.196,3.4972,19.3836,7.934,-3.2409,10.4402,-5.6802,4.0491,10.463,16.3083,9.4664,8.7407,14.8763,5.3665,-2.5715,14.5954,-17.973,19.4862,14.4013,37.9032,5.6663,7.8787,18.1095,-11.5147,21.3936,3.2493,4.4825,3.0494,5.566,1.3268,8.9572,10.3592,5.3412,20.4685,16.4952,6.5543,10.9092,1.555,2.1907,-7.2564,11.0452,-6.503,7.5931,15.233,-5.6259,10.6254,9.022,15.192,0.2638,4.5477,14.0926,1.8869,3.455,16.06,1.5619,-4.347,9.9417,18.6148,-8.8904
train_170220,0,10.6562,-2.0843,12.6527,4.057,12.7709,-4.2464,5.6174,22.1236,-1.4755,4.4926,2.6544,-4.3077,13.9565,8.1234,6.4808,14.1487,15.9585,-7.8676,11.2029,3.2233,5.6607,21.066,3.4489,2.3696,9.5729,13.7361,-0.7274,0.3281,5.0846,6.7683,-3.0387,9.1725,0.1406,15.1018,11.1433,-0.7428,2.0904,2.3137,3.3511,-0.3797,-15.8608,10.034,11.2237,12.0566,16.4002,-11.3828,10.3704,-8.6066,18.8565,11.8905,12.7477,24.1847,7.6845,7.1793,6.9875,10.7679,18.7757,4.8508,9.963,7.996,20.8579,1.0684,2.0396,-0.4981,8.0729,1.8588,3.736,23.6361,5.0284,-9.7827,18.6195,1.0426,-4.7757,26.5877,0.4325,14.6035,3.3955,15.3114,1.3701,12.2361,15.6429,16.1888,-3.0669,8.0892,1.6792,13.7315,3.5116,18.7723,6.1129,4.9798,-26.4176,6.9336,19.5053,10.1723,6.3542,-0.7736,13.7044,26.3167,0.3941,1.3979,-14.4855,11.7362,17.4163,1.5047,11.6484,3.9196,6.0906,18.228,14.0898,16.6425,3.4431,6.511,2.0302,7.4614,3.1837,-2.3315,3.0877,43.3438,-0.4774,0.1143,26.8799,14.8019,3.3412,9.9358,2.1477,12.2688,12.955,3.4648,0.0297,18.4044,12.2704,0.9255,8.8005,6.669,1.0903,3.9305,25.5057,9.7909,-1.0031,5.7406,-3.3735,-7.6042,7.0019,10.8003,7.5161,0.4873,7.4424,1.7989,4.1224,20.0562,18.8582,8.6159,6.2189,15.1801,7.9517,1.2417,15.0397,-1.5242,9.8072,10.8607,28.0306,5.5108,2.948,11.8088,-1.3288,18.1531,2.735,7.3857,4.2793,5.9687,-2.1555,-11.1422,12.715,5.4772,11.7497,12.5146,-8.4211,10.6814,-0.4017,5.4486,-0.3397,9.183,4.8587,13.1449,13.2899,-9.7341,9.1471,3.2596,9.1591,1.7503,6.6231,7.906,4.8298,6.9593,16.6565,2.0215,8.0651,9.1053,16.1807,-3.8094
train_83043,0,9.2354,-0.4847,11.8829,7.2117,11.1916,1.022,4.5881,19.3974,-0.9846,8.2436,-0.8112,5.8639,14.0023,4.3623,5.076,14.0119,7.5024,-6.3677,22.7523,-1.387,15.3983,6.0697,3.1293,3.4939,17.0721,13.7213,2.8705,-0.6947,4.2704,4.5265,-2.6352,6.8887,-2.0444,18.2265,11.0309,5.0504,0.4608,7.2985,7.7908,4.0281,0.274,10.7851,10.1439,11.6925,12.9377,12.8469,13.555,-25.4091,17.77,11.7148,12.7104,2.5245,-3.7104,5.6532,-5.6014,10.8012,18.021,5.5047,6.3267,7.9279,8.9942,-1.5863,0.4065,-0.5804,7.2508,4.9192,5.4205,15.2669,5.01,-10.6428,40.1441,0.4656,0.1626,10.8718,23.6352,15.9841,12.1824,15.922,5.3499,13.4876,11.1886,15.8397,-16.5425,6.2625,-6.4436,20.6633,15.3307,11.4605,7.4861,-2.5138,-17.7808,6.8938,12.1369,10.0652,11.6167,-0.4993,7.5604,18.9822,1.8694,0.1768,-3.8413,17.2034,15.7254,1.3497,10.4052,5.9946,7.427,10.7887,14.5332,24.4426,4.5914,7.2798,2.2237,9.2749,3.9563,-1.6152,2.8132,26.0377,-0.0094,2.4309,28.5026,14.1687,-0.3384,3.0747,1.9185,12.5257,12.372,-0.9702,1.3654,11.1219,10.6026,1.0934,9.7999,6.9274,9.101,-7.287,29.3831,24.9491,1.4275,17.5097,14.3277,-7.8531,19.4772,11.9522,9.2749,6.6721,6.5067,-9.9113,3.8591,3.231,16.0495,2.5454,10.4345,17.472,12.4199,-2.5597,13.4089,2.1638,19.1702,7.8614,21.9999,5.8786,6.0145,10.6259,-5.5035,19.0498,3.1206,1.7382,3.6268,5.3714,-2.3862,-5.0395,31.7592,6.1297,22.4585,10.0375,-5.7521,11.6164,9.9955,1.381,1.7469,11.1896,-2.0916,6.5981,-0.7209,-1.8094,9.5283,-10.715,17.8527,-0.4571,3.1911,6.1529,-0.1095,2.4832,14.3117,-1.8684,-1.559,9.349,16.9544,2.6461
train_90854,0,9.5343,-3.8587,15.2957,7.0373,12.3055,-19.026,6.6687,12.2592,6.2016,8.2029,-2.7274,-9.0184,14.1882,11.2931,4.7752,14.3858,13.4789,-11.241,8.2565,9.5536,17.4039,0.6149,5.1594,2.7918,8.81,13.1846,-0.6504,-1.0563,5.6078,6.8052,3.5491,9.2122,3.5622,14.5553,11.8352,6.3337,-3.8926,6.4923,10.7881,-0.9636,-17.3099,14.7188,10.241,11.1631,3.8857,7.5206,16.4294,-10.9511,9.4017,26.9078,12.5175,4.746,-0.3715,5.3169,4.1553,16.5444,19.729,4.6478,2.6153,7.9683,13.2826,-33.723,0.1844,-5.0366,5.6403,-6.2608,7.1074,6.4358,5.0088,-2.6265,49.9259,0.6164,-5.0984,26.9388,7.7484,18.7938,16.1716,22.8418,4.8651,11.8239,2.4154,17.1495,-12.534,1.9113,5.6899,25.4899,18.8045,6.5353,9.8896,0.72,-0.7273,7.1562,16.0066,10.957,11.0838,0.1292,11.7646,17.2888,0.5291,2.268,-7.3267,16.5332,19.4745,1.6094,10.3346,4.7554,9.172,15.677,14.1275,23.1949,0.2419,7.0136,0.7935,4.9306,2.5246,4.9386,4.6835,20.3745,-22.6654,3.3052,17.495,10.9622,1.4899,11.7627,6.9814,11.9878,14.5295,4.9502,-2.9317,14.4209,11.7496,-0.4147,7.5148,6.3532,-3.8435,-3.0851,5.5613,5.1137,-3.7621,11.1607,-1.3317,10.7025,16.0947,14.6905,10.1125,2.253,8.0209,0.2443,4.3914,-14.561,18.9536,9.4167,4.3587,15.6399,10.0453,0.7348,13.5242,1.7414,17.9762,13.7125,27.8716,5.8035,4.3772,15.6348,-12.4267,23.3021,2.9976,-6.024,12.0406,4.6791,7.7531,-3.181,32.4875,-0.2063,19.5483,8.149,-0.0689,12.1824,-6.0658,2.9819,-5.5797,7.5834,-0.8907,14.3649,4.0447,-6.2539,7.8719,-20.7783,8.3974,2.2101,8.758,15.5716,1.3866,3.9365,19.1834,-0.9319,4.008,8.5446,13.1079,-27.6541
train_129244,0,6.7953,-2.0578,7.2905,6.927,11.4009,-5.8228,4.5381,11.6756,0.2488,7.1971,1.3002,2.5716,14.166,12.0509,10.7315,14.9124,4.8127,-11.9506,16.2964,20.5213,23.4277,12.1644,4.5225,3.6375,16.7338,13.9511,-1.1533,-3.5852,5.2655,3.9705,-12.1667,14.1524,4.582,16.8882,10.8307,2.9284,2.4282,1.2051,8.7935,7.3845,5.4578,15.4131,11.2611,11.383,15.7115,-33.4365,14.164,-30.6926,16.3835,29.4884,13.4459,19.7591,-1.2031,7.7698,10.2963,7.0309,16.0292,6.5406,12.2444,9.4818,11.0764,-1.8094,-2.1489,2.3843,5.5193,4.2754,4.0184,5.7478,5.0225,-0.84,40.2193,0.9581,0.6082,11.155,6.6789,27.2392,12.0065,15.3089,2.9376,13.8095,11.3185,13.9896,-7.7366,6.4787,-6.1969,18.6571,-1.3846,12.5659,5.8391,0.5749,-2.0857,7.0243,12.0485,10.0485,14.7281,0.2352,12.1419,28.4866,1.4784,-0.8622,-30.6467,14.3177,26.1487,1.4979,13.3862,4.5382,11.9365,25.6082,13.9639,14.1707,6.3348,4.86,2.0523,12.4542,1.2457,6.0807,2.8193,-18.3714,-3.0011,1.5104,14.7488,10.4854,-0.2994,6.5463,4.6303,12.5199,12.2701,2.5497,0.879,13.8696,12.317,-0.2052,10.2431,6.3767,-9.8296,-9.1033,34.4831,13.8339,3.6544,-0.7918,3.3715,-0.0653,17.3804,16.9326,9.9348,-1.877,8.5633,4.126,4.1099,-4.4469,18.7335,11.6917,11.5506,20.9163,11.5335,7.3358,11.3496,-7.2594,6.8236,8.433,12.6647,5.5797,5.7423,11.3187,-0.7281,26.6298,2.7294,0.3308,10.3311,5.5991,-1.693,0.4224,30.0157,0.3067,25.2002,14.2479,4.54,17.1374,-3.8931,0.9068,-6.0346,11.4774,7.4846,7.7573,7.7149,-7.7693,9.5523,-13.4443,11.9518,1.1344,-0.4845,13.4041,2.2236,-2.6699,15.6678,1.2073,5.0416,10.5089,16.2133,1.4444
train_164008,0,17.0706,-4.1753,8.8494,5.4421,9.9994,7.8406,6.5846,18.6952,-2.1516,5.3043,5.163,-15.3444,14.0411,15.1319,4.4421,14.2166,6.9992,-15.93,11.9585,12.9148,6.5453,1.9222,6.381,2.8991,15.5252,13.6097,-6.8556,-1.1227,5.6859,5.8842,-9.3633,8.9524,0.2425,18.8021,11.448,2.2539,5.79,4.7927,13.4016,0.268,-14.6191,10.2104,12.1511,11.7489,1.7682,31.1352,10.8495,-29.236,20.5095,8.9554,11.828,13.3499,-7.8858,5.3122,-8.4127,16.6135,14.209,5.5648,4.8346,9.1498,5.6097,-19.0143,5.0142,4.0028,7.9251,-4.7691,5.8599,18.3612,5.0259,-1.2402,39.9237,0.2105,0.9122,25.7065,15.5625,23.8954,12.1125,12.3592,2.5516,13.846,-14.7734,13.2366,-7.7675,-6.922,-11.685,14.5909,8.2152,26.8424,4.6715,2.4851,-42.2072,6.8795,15.7025,10.8734,6.6877,-1.8661,6.8855,9.4365,1.2757,1.3788,-1.8789,18.0384,37.1959,1.7087,11.8032,3.5096,7.4019,21.0524,14.2241,13.9243,11.202,8.9679,2.2088,5.3357,4.0662,-0.3374,3.5805,4.9435,-21.5846,3.014,4.0658,10.5594,-2.8925,0.9527,3.2788,12.4193,14.5385,1.4858,-3.9398,7.6737,10.8301,0.9341,9.8688,7.0731,-1.8072,-12.1198,26.7129,4.7513,4.8907,16.5548,1.7207,16.944,17.024,6.2386,10.7422,5.797,8.9664,2.3662,3.6305,8.746,20.1255,13.5771,5.5148,17.8512,4.6173,-6.9633,12.5119,2.6042,10.1182,6.7317,15.6701,5.5184,7.5138,15.2309,-2.6666,22.68,2.9448,-4.9216,2.9598,5.5687,-0.506,-3.3384,15.8352,0.8161,15.1997,11.1373,-11.2379,11.3062,10.9513,-0.7004,-2.4705,10.4894,-5.0555,5.557,11.2054,-11.9918,5.2582,-8.5815,15.1583,0.9432,5.6711,7.1457,4.5258,9.4479,14.4339,-0.2537,6.0758,10.8366,19.2391,4.7061
train_56240,0,9.1423,0.4102,7.8049,8.5876,8.8904,-3.246,5.9378,19.7128,3.9791,8.5253,3.1652,-9.697,13.7012,15.8903,9.2401,14.5347,7.8505,-3.6182,23.583,18.2652,6.3756,9.5334,2.1639,2.7552,15.7368,13.3698,-4.2957,-0.7528,6.2498,6.7486,-17.4955,12.2421,-2.1543,10.8746,10.9968,-2.3052,-0.7371,8.6658,20.1364,-5.3257,-21.0852,8.688,11.1146,11.444,9.4284,-18.2167,14.9123,13.1326,6.5036,23.2569,12.45,19.2531,-3.8744,6.1444,14.8395,11.5122,16.8144,6.4417,5.0804,8.8342,11.3235,-14.8996,0.9474,4.2662,6.7859,10.2377,5.7156,12.3833,5.0116,-7.8622,11.768,0.5349,2.7244,3.0425,49.4711,23.9034,19.2691,26.1933,8.2377,13.5717,10.8563,15.6591,4.74,-0.6813,-3.6587,15.5173,4.7568,9.6391,9.0081,3.502,-33.6896,6.7156,9.6337,10.6037,7.1325,-0.3637,3.8408,18.9476,1.0104,-0.2987,6.2315,13.9196,16.0269,1.8747,13.5204,3.5333,10.654,9.9392,14.3477,18.2212,7.5017,6.9018,5.6485,16.2349,1.6651,-0.6887,-0.4144,4.4508,-0.8855,4.3141,10.4664,10.3014,5.187,10.1122,4.3539,12.6825,11.9737,1.8844,0.2943,19.9286,12.9181,1.1637,7.7618,6.8827,-4.5502,4.0144,17.5022,3.7287,-3.029,11.1001,4.6291,8.702,9.0651,12.732,7.0177,-0.0015,6.7089,-12.875,4.3139,5.2776,18.3075,15.0601,4.8349,18.1345,9.2478,-4.8226,11.829,3.1294,2.7882,6.0097,28.5125,5.6138,3.5714,13.0606,-10.8364,15.8451,3.0674,-6.1429,2.9227,5.6564,-6.3813,-4.836,25.7065,-3.7428,10.9216,9.4661,-7.57,12.8042,-14.7174,8.4721,-14.0786,12.2118,8.772,10.5774,24.7299,-7.7864,15.383,-18.9243,7.0275,0.512,3.5351,1.205,1.3656,9.1215,11.1679,2.2811,-2.538,9.8963,14.0753,-0.5856
train_107380,0,11.4467,-5.9143,16.2853,8.0705,9.4161,9.8554,5.5396,16.8234,3.0187,9.4271,-0.7459,-3.0681,14.1557,11.9255,5.1828,14.4729,4.4283,-11.9741,8.5652,20.4053,19.7435,15.3832,6.9014,3.7238,6.5218,13.6043,-4.5533,-1.0004,5.7503,7.6125,-7.9325,10.5372,2.2077,24.1862,10.8985,-0.2804,4.701,5.4591,9.1816,3.5255,-15.5933,-1.031,11.8667,11.4422,12.6526,13.697,9.6564,-18.5977,13.4228,21.646,12.3095,-4.1698,-5.2383,7.0236,6.0554,10.5198,21.4399,5.8519,8.2978,7.2866,12.8831,4.8853,1.281,3.8522,7.9629,-4.9769,6.0982,1.1162,5.0303,-9.6532,29.3307,0.5712,2.4631,7.849,31.0777,9.6152,8.0977,24.4286,2.4872,15.7811,2.2496,15.4483,-11.8227,2.2412,-9.7005,18.9503,15.4621,16.0719,7.0527,-0.7514,-44.3351,6.786,10.4891,9.9912,7.6495,-0.0677,17.6665,9.1409,1.4849,1.6214,8.7353,17.8829,17.615,1.157,11.8202,3.8732,11.92,15.3901,13.9902,25.1867,-0.1302,5.6848,4.8278,10.2989,4.2839,0.1348,3.6363,26.3638,-11.5574,4.4784,29.602,13.6025,5.8272,7.637,3.1326,12.7145,12.8897,-0.7074,0.6978,13.6688,11.5647,1.3965,7.8637,6.8973,-8.3515,0.099,11.2692,11.6237,-0.3979,2.9969,6.2378,13.0985,9.275,15.2711,9.4713,1.5901,3.8956,-1.9963,4.3207,-3.1241,12.7536,9.6612,7.0707,18.5072,1.2617,-7.84,12.8288,-12.5021,28.0765,11.461,19.4903,5.7484,6.0069,1.4255,0.247,23.3254,3.5866,-19.2125,8.0428,5.6652,-7.7348,3.3547,0.9302,0.5562,5.5826,9.4398,4.2497,11.2341,-18.9294,-0.3973,-1.4188,13.3153,-3.7031,17.0293,11.6001,-1.4852,11.2766,-24.2086,14.9877,1.4415,3.4783,4.4007,2.5395,-1.0834,17.0393,-2.5723,1.5361,10.7556,19.4661,0.9621
